timestamp,x,y,z,r,flaps,aux1,aux2,aux3,aux4,aux5,mode_switch,return_switch,rattitude_switch,posctl_switch,loiter_switch,acro_switch,offboard_switch,kill_switch,arm_switch,transition_switch,gear_switch,mode_slot,data_source,stab_switch,man_switch
75292763,-0.82289773,0,0.4831325,-2.08E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
75316822,-0.9229336,0,0.4831325,-4.52E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
75337589,-0.98860997,0,0.4831325,2.41E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
75357716,-1,0,0.4831325,1.78E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
75378313,-1,0,0.4831325,1.84E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
75398649,-1,0,0.4831325,-2.80E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
75422304,-0.9990789,0,0.4831325,-1.39E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
75442322,-0.9995954,0,0.4831325,3.25E-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
75466336,-1,0,0.4831325,2.85E-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
75486339,-1,0,0.4831325,9.90E-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
75510349,-1,0,0.4831325,-1.92E-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
75534564,-0.99999243,0,0.4831325,-2.65E-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
75558616,-0.99999183,0,0.4831325,-6.02E-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
75578660,-0.99999845,0,0.4831325,2.96E-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
75602329,-0.99296445,0,0.4831325,2.27E-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
75622328,-0.9702596,0,0.4831325,2.60E-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
75646406,-0.9270591,0,0.4831325,-3.49E-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
75666364,-0.8652805,0,0.4831325,-1.80E-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
75690351,-0.7895927,0,0.4831325,1.87E-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
75711975,-0.6847595,0,0.4831325,3.59E-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
75735965,-0.55780685,0,0.4831325,1.29E-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
75756358,-0.4208485,0,0.4831325,-2.26E-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
75779949,-0.23878671,0,0.4831325,-3.37E-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
75803963,-0.046498954,0,0.4831325,-8.00E-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
75823984,0.100789905,0,0.4831325,3.63E-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
75847976,0.24231558,0,0.4831325,2.91E-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
75867994,0.40820038,0,0.4831325,3.64E-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
75887990,0.57815427,0,0.4831325,-4.35E-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
75911957,0.72463924,0,0.4831325,-2.32E-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
75931949,0.8500386,0,0.4831325,-5.14E-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
75951950,0.95001876,0,0.4831325,4.53E-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
75972314,1,0,0.4831325,-0.000510055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
75991957,1,0,0.4831325,-0.004268916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
76015973,1,0,0.4831325,-0.011168641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
76035980,0.9992975,0,0.4831325,-0.015532507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
76059925,0.9990472,0,0.4831325,-0.012733672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
76080298,0.99978554,0,0.4831325,-0.004724258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
76099949,1,0,0.4831325,0.000747711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
76119941,0.9894753,0,0.4831325,0.001201383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
76144225,0.9152792,0,0.4831325,0.00029753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
76167937,0.75408083,0,0.4831325,-0.000125304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
76188259,0.55802757,0,0.4831325,-0.000104564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
76207950,0.3706765,0,0.4831325,-1.41E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
76232001,0.19690171,0,0.4831325,1.53E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
76255967,0.041130874,0,0.4831325,8.40E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
76280175,-0.06808472,0,0.4831325,1.16E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
76300177,-0.16891754,0,0.4831325,-1.60E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
76324178,-0.31245446,0,0.4831325,-6.15E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
76347955,-0.47240794,0,0.4831325,8.66E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
76368291,-0.63760483,0,0.4831325,1.52E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
76391956,-0.7894621,0,0.4831325,3.94E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
76415952,-0.9031963,0,0.4831325,-1.53E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
76435956,-0.98082715,0,0.4831325,-1.34E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
76455978,-1,0,0.4831325,-1.94E-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
76476279,-1,0,0.4831325,1.90E-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
76495954,-1,0,0.4831325,1.08E-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
76519961,-0.99865854,0,0.4831325,2.79E-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
76543960,-0.9993704,0,0.4831325,-2.01E-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
76563971,-1,0,0.4831325,-7.99E-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
76584288,-1,0,0.4831325,9.92E-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
76604001,-1,0,0.4831325,1.93E-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
76627994,-0.99546635,0,0.4831325,5.20E-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
76648198,-0.9591126,0,0.4831325,-1.86E-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
76667949,-0.871184,0,0.4831325,-1.71E-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
76688217,-0.7578541,0,0.4831325,-2.66E-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
76708216,-0.6115622,0,0.4831325,2.36E-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
76731954,-0.37714386,0,0.4831325,1.39E-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
76751954,-0.11610491,0,0.4831325,5.24E-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
76771954,0.046652976,0,0.4831325,-2.53E-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
76791954,0.1601805,0,0.4831325,-1.04E-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
76815961,0.3182459,0,0.4831325,1.12E-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
76836283,0.46301413,0,0.4831325,2.45E-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
76859999,0.5315193,0,0.4831325,6.85E-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
76884001,0.5557595,0,0.4831325,-2.26E-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
76903993,0.5896876,0,0.4831325,-2.18E-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
76927960,0.6550559,0,0.4831325,-3.61E-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
76952023,0.7245894,0,0.4831325,2.93E-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
76975925,0.7637473,0,0.4831325,1.79E-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
76995953,0.77167237,0,0.4831325,8.81E-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
77017076,0.7502659,0,0.4831325,-3.18E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
77037112,0.69787323,0,0.4831325,-1.35E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
77060765,0.60795456,0,0.4831325,1.25E-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
77080774,0.48195297,0,0.4831325,3.10E-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
77104766,0.35198614,0,0.4831325,9.01E-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
77125063,0.23166023,0,0.4831325,-2.74E-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
77144771,0.12728986,0,0.4831325,-2.77E-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
77168748,0.05218099,0,0.4831325,-4.89E-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
77188736,0.006983602,0,0.4831325,3.63E-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
77209529,-0.007637227,0,0.4831325,2.30E-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
77229860,-0.004189662,0,0.4831325,1.39E-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
77253850,-5.27E-05,0,0.4831325,-3.99E-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
77277781,0.000800926,0,0.4831325,-1.75E-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
77301788,0.000306284,0,0.4831325,1.35E-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
77325525,-4.37E-05,0,0.4831325,3.92E-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
77349868,-7.61E-05,0,0.4831325,1.18E-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
77373574,-1.96E-05,0,0.4831325,-3.30E-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
77393572,7.67E-06,0,0.4831325,-3.54E-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
77417573,6.67E-06,0,0.4831325,-6.60E-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
77437573,9.62E-07,0,0.4831325,4.48E-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
77457560,-9.50E-07,0,0.4831325,2.95E-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
77477570,-5.39E-07,0,0.4831325,2.12E-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
77501550,-1.33E-08,0,0.4831325,-4.99E-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
77525545,1.01E-07,0,0.4831325,-2.26E-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
77545545,3.98E-08,0,0.4831325,1.43E-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
77569590,-5.01E-09,0,0.4831325,4.95E-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
77589526,-9.65E-09,0,0.4831325,1.55E-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
77613581,-2.58E-09,0,0.4831325,-3.97E-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
77633566,9.34E-10,0,0.4831325,-4.50E-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
77653852,8.51E-10,0,0.4831325,-8.87E-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
77677783,1.32E-10,0,0.4831325,5.54E-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
77701955,-1.18E-10,0,0.4831325,3.78E-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
77725899,-6.94E-11,0,0.4831325,3.14E-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
77749569,-2.53E-12,0,0.4831325,-6.25E-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
77771489,1.27E-11,0,0.4831325,-2.92E-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
77791166,5.17E-12,0,0.4831325,1.44E-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
77811174,-5.67E-13,0,0.4831325,6.26E-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
77835365,-1.22E-12,0,0.4831325,2.03E-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
77859443,-3.41E-13,0,0.4831325,-4.75E-32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
77879553,1.13E-13,0,0.4831325,-5.73E-32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
77899172,1.09E-13,0,0.4831325,-1.19E-32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
77923389,1.79E-14,0,0.4831325,6.83E-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
77943985,-1.46E-14,0,0.4831325,4.85E-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
77968138,-0.003015651,0,0.4831325,4.55E-34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
77989101,-0.01719784,0,0.4831325,-7.82E-34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
78012739,-0.05150194,0,0.4831325,-3.78E-34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
78036750,-0.10512809,0,0.4831325,1.34E-35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
78056728,-0.16094886,0,0.4831325,7.90E-35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
