timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt
810023222,-1.4356538,-1.2925599,0.09750655,4000,0,5.340641,-2.7475429,-16.255241,4000
810027222,-0.13418287,-0.1599629,-0.039801173,4000,0,-10.11146,1.3279585,1.6839814,4000
810031261,-1.5660745,1.303145,0.90895116,4039,0,1.6090935,-0.71918684,-11.590091,4039
810035222,0.35012424,-1.4138228,0.5905329,3961,0,10.517188,6.2600584,-19.435816,3961
810039222,-0.88623744,0.20316952,0.07421323,4000,0,-6.438186,-0.6335135,-10.236101,4000
810043222,-0.26669556,-0.38556963,0.44709373,4000,0,-7.799226,-7.210548,4.7354226,4000
810047222,-0.84448314,1.4864012,0.7214137,4000,0,8.61246,4.575782,-27.734581,4000
810051242,0.07163073,-2.3066437,0.6824716,4020,0,7.264571,11.548087,-9.564842,4020
810055222,0.31177187,0.9122421,-0.21247019,3980,0,-13.28262,-6.6626983,5.576126,3980
810059222,-0.61613,0.6411138,0.8295142,4000,0,-0.4902519,-6.800118,-22.441982,4000
810063247,0.40217316,-0.971606,1.0079734,4025,0,10.726744,12.079318,-17.485434,4025
810067222,-0.37492308,-0.5826431,-0.0053702854,3975,0,-0.30716023,4.078903,3.5698712,3975
810071221,1.2826275,0.53323036,0.42214724,3999,0,-7.5451827,-7.833856,-9.314474,3999
810075222,-0.24580926,0.53962225,0.69176245,4001,0,2.5340397,-0.22529191,-26.694387,4001
810079222,0.8063395,-1.9422047,0.9210889,4000,0,4.648013,5.6770873,0.2938918,4000
810083221,0.09887846,0.8276138,0.16906531,3999,0,-3.944412,-1.5060655,-3.1156542,3999
810087222,0.6945949,0.26206654,0.74035496,4001,0,-0.9442139,2.6636822,-18.311232,4001
810091222,1.9176946,-0.5805836,0.9184516,4000,0,5.91727,6.289201,-24.360714,4000
810095222,-1.1644273,-1.1074395,0.09517569,4000,0,-3.3519046,-10.991171,16.730661,4000
810099222,2.3073833,1.3241554,1.0021567,4000,0,-1.7026181,4.922898,-19.510902,4000
810103222,-0.14234215,-0.6604958,0.7432136,4000,0,2.1612983,8.257685,-24.44397,4000
810107222,2.4108343,-0.8388618,0.41518557,4000,0,0.18379395,-6.0383363,0.9393376,4000
810111222,-0.81138086,0.009072096,0.7066891,4000,0,-0.08230571,-7.217533,1.641312,4000
810115222,2.0701149,0.6909642,0.97339886,4000,0,2.9855158,15.968424,-23.234308,4000
810119222,1.1250142,-1.7545925,0.6212982,4000,0,-3.687189,-0.014529328,-15.268003,4000
810123222,0.83141094,0.71672666,0.46445262,4000,0,-1.6417545,-14.849248,-2.31848,4000
810127222,0.7601371,-0.7051827,1.2096791,4000,0,5.3500214,8.964777,0.9929153,4000
810131222,2.321882,0.4609263,1.0734913,4000,0,2.9102128,12.665866,-31.499712,4000
810135235,0.16076343,-1.6940478,0.06028885,4013,0,-8.618754,-14.472222,0.2322933,4013
810139265,2.411933,1.2964244,0.85264426,4030,0,-2.6446881,-5.252708,-4.620054,4030
810143222,-0.58629227,-1.1358433,1.4953521,3957,0,8.667787,13.507435,-15.467998,3957
810147251,3.5267053,0.15847959,0.41961667,4029,0,1.8303046,6.3028326,-11.492329,4029
810151222,-0.38986412,-1.2701156,0.18897718,3971,0,-7.949918,-15.775978,2.1292036,3971
810155222,1.8155775,1.3181759,1.5696672,4000,0,-1.0257218,3.0197613,-28.58596,4000
810159225,1.2450092,-1.6639847,1.0043753,4003,0,3.967025,7.920504,2.7098265,4003
810163222,1.0909201,0.6667056,0.4351513,3997,0,5.092798,-0.91424036,-8.645436,3997
810167233,1.50046,-0.51316935,1.0996757,4011,0,-3.5814755,-2.5922945,-13.400667,4011
810171222,2.03448,-0.23391867,0.7412418,3989,0,-4.7651753,0.9234777,-21.602392,3989
810175221,-0.28562775,-0.5110141,0.79115444,3999,0,0.44983035,-3.2890046,11.259984,3999
810179266,2.079003,0.32239932,1.5088768,4045,0,11.862293,8.042352,-12.867994,4045
810183222,1.0043662,-0.9300772,0.7368221,3956,0,-5.201953,-1.7833521,-25.559204,3956
810187224,1.3645047,-0.7431192,0.37141004,4002,0,-11.940527,-4.5873833,-0.5892874,4002
810191222,0.860891,0.6578765,1.892987,3998,0,4.26239,0.15913065,-3.9737332,3998
810195222,0.7642085,-0.4780801,0.9558108,4000,0,9.704288,1.549548,-14.808007,4000
810199251,1.1843237,-0.56047523,0.10130542,4029,0,-3.9138625,1.8199669,-13.105013,4029
810203222,1.5795848,-0.055228602,1.4567668,3971,0,-6.6962934,-0.5601138,-5.022211,3971
810207222,0.4270826,0.34035757,1.2815657,4000,0,3.5432131,-6.0474277,-15.083266,4000
810211222,0.4091951,-0.78962886,0.8340802,4000,0,6.4035673,4.9089236,-0.25189838,4000
810215222,2.146515,-0.0952464,1.0639867,4000,0,-4.0291,9.050621,-15.49465,4000
810219222,0.24206357,-0.4016943,0.6701494,4000,0,-7.9327483,-14.256076,-11.860276,4000
810223229,0.67346776,0.44731992,1.196404,4007,0,1.720005,-5.285171,-6.6121182,4007
810227231,0.5867519,-0.40063438,1.4084166,4002,0,11.516071,12.988701,-5.3410487,4002
810231235,1.13419,-0.4621418,0.937109,4004,0,-3.4812517,2.7268682,-18.631378,4004
810235222,0.6580316,0.0029529016,0.2893436,3987,0,-11.8869505,-12.110586,-2.2792854,3987
810239221,0.25500855,0.3447717,2.01116,3999,0,5.2410855,0.9860765,-9.640013,3999
810243222,0.873815,-0.07165351,1.1174432,4001,0,5.5695486,6.00929,-18.206707,4001
810247222,0.12416522,-0.84335285,0.09711563,4000,0,-5.1059227,0.026373956,-0.0067521115,4000
810251225,1.2468914,0.9873361,1.888406,4003,0,-2.203489,1.7779608,-11.107288,4003
810255222,-0.15020652,-0.61375904,1.1958991,3997,0,4.7787724,-8.817793,-16.304356,3997
810259222,0.58729714,0.112006456,0.59235775,4000,0,-1.650594,1.6252458,-3.6202629,4000
810263222,0.39468458,0.3182054,1.2993653,4000,0,-2.2799857,9.9824705,-6.6004877,4000
810267261,0.52136636,-0.03436432,1.5710336,4039,0,1.489621,-7.063368,-16.482597,4039
810271222,-0.118839845,-0.05417267,0.6601917,3961,0,2.2015674,-10.835374,-5.6506906,3961
810275222,-0.012558288,0.13016771,1.6279175,4000,0,-0.9017268,11.601858,-7.34524,4000
810279222,0.86981636,0.4882341,1.2060918,4000,0,-6.748217,6.67083,-19.378056,4000
810283222,-0.14609689,-0.20360385,0.8906708,4000,0,3.7414997,-9.828948,1.0483778,4000
810287222,0.012825184,0.4505463,1.707259,4000,0,8.834028,-0.21231905,-6.3057756,4000
810291222,0.13751167,-0.33231574,0.7843583,4000,0,-6.0629296,0.68937016,-22.588476,4000
810295222,0.3163943,0.5064413,0.7823013,4000,0,-14.026211,1.5613567,-8.901884,4000
810299222,0.07388387,0.65937227,1.9239473,4000,0,8.084554,1.5776209,4.6019945,4000
810303222,-0.36507377,-0.0722343,1.52177,4000,0,12.603876,-4.589027,-15.581005,4000
810307261,0.09983181,-0.017218724,0.25117213,4039,0,-5.5258145,-0.022676367,-14.22252,4039
810311222,-0.1542683,-0.05659579,1.4673045,3961,0,-12.859991,7.0185695,-3.526471,3961
810315234,0.31469306,1.3749137,1.7615209,4012,0,1.5699021,-3.6101909,-16.455576,4012
810319222,-0.52849907,-0.30135134,1.2101822,3988,0,14.693772,-7.7305536,-2.6116524,3988
810323222,-0.3110133,-0.13139497,1.1596527,4000,0,0.67260814,9.397177,-1.6281104,4000
810327236,0.24999456,0.6751843,1.1442906,4014,0,-13.380129,2.2449815,-28.063427,4014
810331222,0.20484701,-0.050110884,1.2376544,3986,0,-5.223656,-9.29323,-3.8597205,3986
810335270,-0.89207816,0.84877044,1.8202854,4048,0,13.793227,0.39566147,4.07898,4048
810339222,-0.11768681,-0.009050673,1.1380309,3952,0,5.973959,5.6626496,-23.825935,3952
810343222,0.513014,-0.56352067,0.5238187,4000,0,-14.61573,2.1776154,-9.191123,4000
810347240,-0.46239698,1.0219295,1.6504683,4018,0,-3.1084485,-5.080145,3.26935,4018
810351222,-0.40259978,0.5131158,1.9365027,3982,0,10.099559,-4.0873947,-21.003307,3982
810355222,-0.11277514,-0.32646364,0.4923009,4000,0,1.1915959,6.0806293,-9.324946,4000
810359221,-0.48841363,0.22614172,1.5053543,3999,0,-6.8148327,8.661882,3.118422,3999
810363222,0.60336924,0.87702966,1.6360364,4001,0,-0.64490986,-6.4455976,-22.48866,4001
810367222,-0.73571277,-0.57646453,1.1523776,4000,0,5.8314953,-9.924307,-8.208438,4000
810371222,-0.6120091,0.77578676,1.1174415,4000,0,1.7681501,7.6961684,-0.43607727,4000
810375230,0.99666476,-0.07423653,1.6255391,4008,0,-4.247853,7.485542,-19.815163,4008
810379222,-0.6357664,0.14740261,1.2176427,3992,0,-2.5751011,-8.423387,-6.0938706,3992
810383222,-0.70267344,0.45255572,1.3515116,4000,0,8.144526,-3.120993,1.3837162,4000
810387222,0.5362729,-0.049530894,1.5628875,4000,0,-2.863794,7.335948,-24.937057,4000
810391222,-0.26165655,0.20679966,1.0296054,4000,0,-7.531366,0.13526529,-7.1571674,4000
810395222,-0.33507788,0.48521364,1.579048,4000,0,5.874495,-3.813374,6.6612754,4000
810399251,0.18048325,-0.057150993,1.5833094,4029,0,5.3588085,5.120996,-24.833172,4029
810403222,-0.18268488,-0.444021,0.7969089,3971,0,-7.8235006,-0.11643699,-10.403157,3971
810407222,0.49094,0.7065552,1.5262831,4000,0,-4.0121512,-1.4445331,2.7718573,4000
810411222,-0.35066825,0.4637982,1.9484612,4000,0,7.558086,0.79653126,-19.116428,4000
810415261,-0.0588313,-0.6321985,0.8514506,4039,0,2.425473,-0.25918794,-5.8165455,4039
810419221,0.3719539,0.09251977,1.3337648,3960,0,-6.817797,5.8406134,1.0237612,3960
810423222,-0.22445947,0.89824945,1.7479837,4001,0,1.6503732,-3.411677,-22.340954,4001
810427222,0.66543055,-0.37151068,1.3028092,4000,0,2.413069,-6.3145366,-14.259787,4000
810431222,-0.8061012,-0.24760012,1.1091727,4000,0,-0.82458353,7.8034964,7.785972,4000
810435226,0.60848695,0.5079456,1.9455057,4004,0,3.625509,6.7662754,-12.501183,4004
810439222,0.82654625,-0.08060462,1.2270564,3996,0,-0.86026245,-9.386728,-20.763205,3996
810443222,-1.1565423,-0.81268454,1.2105674,4000,0,-3.3494587,-4.2346106,1.5872266,4000
810447222,1.4457898,0.9515591,1.7165786,4000,0,-1.787355,10.05261,-13.239733,4000
810451222,0.11690863,-0.20493045,1.4202183,4000,0,1.9149626,-0.5589427,-13.140386,4000
810455261,-0.7078553,-0.46049315,1.2909353,4039,0,4.581223,-5.08314,4.633244,4039
810459222,1.2338406,0.54439265,1.5203689,3961,0,2.1227834,6.9189053,-20.418047,3961
810463222,0.08295519,-0.7182883,1.3705086,4000,0,-9.518918,-0.5447273,-16.84498,4000
810467222,0.35456166,0.2988711,1.2715858,4000,0,-2.1033037,-7.8903713,8.104338,4000
810471222,-0.22297093,0.4351666,1.9749954,4000,0,13.056281,5.1024814,-8.890679,4000
810475237,0.24804586,-1.071247,1.2957728,4015,0,3.44774,7.5703073,-25.703339,4015
810479222,0.6817305,-0.69655293,0.8154614,3985,0,-17.564384,-2.8993568,4.303817,3985
810483249,0.36372006,1.6882787,1.8996619,4027,0,-2.7100847,-4.16837,-11.059696,4027
810487222,0.25072464,-1.1829531,1.8875334,3973,0,15.940583,-2.082879,-17.872673,3973
810491222,-0.39871988,-0.77647734,0.7445124,4000,0,4.2726426,6.3297467,3.7598808,4000
810495245,1.2531912,0.4476043,1.6904732,4023,0,-11.196849,8.360891,-9.239861,4023
810499222,0.75448066,-0.51175654,1.7765765,3977,0,-3.308804,-10.223173,-23.584661,3977
810503258,-0.38843244,0.06184816,1.3538657,4036,0,6.2057443,-8.892581,-2.5392072,4036
810507222,0.40950665,-0.4400543,1.6523949,3964,0,3.50348,14.124352,3.618089,3964
810511222,0.90367365,-0.17993513,1.6439135,4000,0,-1.3067635,6.1089816,-21.228018,4000
810515222,0.088604376,-0.28737676,1.0525501,4000,0,-4.612147,-14.310292,-12.825456,4000
810519229,0.52553797,-0.7064895,1.6576974,4007,0,1.4021509,0.5679352,0.8862588,4007
810523234,0.14359508,0.610837,1.6727438,4005,0,0.9929082,7.4874454,-17.263844,4005
810527222,0.44109923,-1.0644028,1.2194253,3988,0,-0.4718485,-4.162135,-4.6229105,3988
810531222,0.43296826,0.35963112,1.7240808,4000,0,1.1917462,4.039802,-9.861107,4000
810535222,0.35181227,-1.1604884,1.5466144,4000,0,1.3265225,0.5222756,-9.508021,4000
810539228,0.9661725,0.38096598,1.1555905,4006,0,-6.757086,-5.989903,-12.440411,4006
810543251,-0.7128166,-0.14274131,1.7634019,4023,0,3.8845735,3.4275522,-1.079518,4023
810547222,0.738228,-0.6269581,1.8827599,3971,0,7.2680106,7.114054,-14.030027,3971
810551222,1.1142966,-0.37865525,0.8864121,4000,0,-8.138328,-4.73752,-13.643868,4000
810555222,-0.84341633,-0.2768825,1.5299906,4000,0,-5.194239,-6.2308135,0.4785925,4000
810560042,0.938707,0.010525003,2.1133192,4820,0,8.493893,5.0956316,-15.788437,4820
810564822,0.3536776,-1.1218754,1.0344124,4780,0,-1.6386074,2.8554337,-4.2200875,4780
810568824,0.15301369,0.6168168,1.6357654,4002,0,-6.9257064,0.9321502,-6.3245864,4002
810572822,0.7733524,-0.576232,2.1139944,3998,0,7.209775,-5.0930214,-18.440857,3998
810576827,0.21877792,-0.021150313,0.98073083,4005,0,0.115027346,-3.9499366,-12.221548,4005
810580822,-0.6818498,-0.49431735,1.4522104,3995,0,-4.746324,9.938962,4.182381,3995
810584822,1.4287399,-0.34958842,2.286981,4000,0,5.627972,3.5877967,-14.832043,4000
810588821,-0.46440646,-0.11678726,1.0233532,3999,0,-0.36568126,-13.712603,-14.345804,3999
810592822,-0.0027284834,-1.088682,1.3510731,4001,0,-5.256252,-0.7565489,-3.4064941,4001
810596826,0.99198145,0.48289138,1.907095,4004,0,-0.13674696,9.4564905,-12.780706,4004
810600847,-0.70731336,-0.63316625,1.7621117,4021,0,4.542965,-2.896569,-8.575253,4021
810604822,0.5174186,-0.3320726,1.334499,3975,0,-0.10214256,-2.573707,-2.1823173,3975
810608822,-0.18733764,-0.38955185,1.9595296,4000,0,-1.1880897,4.917677,-20.831959,4000
810612824,0.49341637,0.24446501,1.3258381,4002,0,-5.8178186,-0.48454866,-15.516806,4002
810616859,-0.21859206,-0.88409984,1.5636067,4035,0,7.066539,-5.4912114,13.624872,4035
810620858,-0.33943412,0.50088036,2.0346794,3999,0,6.4191866,5.3950257,-20.139229,3999
810624821,0.113462396,-1.11719,1.1144745,3963,0,-10.235759,2.3141375,-19.51769,3963
810628822,0.6284923,-0.20031679,1.3377323,4001,0,-10.318633,-4.401559,3.4969585,4001
810632822,-0.9578063,1.0906736,2.3464491,4000,0,9.002754,-0.7913057,-8.586872,4000
810636866,0.2854186,-1.4622439,1.6225506,4044,0,12.546955,1.7619889,-18.806648,4044
810640828,0.55130863,-0.41177356,0.76198804,3962,0,-12.157373,1.5782233,-0.37593538,3962
810644821,-0.5784694,0.3503217,2.0838463,3993,0,-7.623135,-1.029228,-10.232766,3993
810648822,0.5972401,0.3751648,2.222241,4001,0,8.216876,-0.15318315,-21.240995,4001
810652822,-0.22807671,-1.4204293,1.1646135,4000,0,7.450401,2.9076145,4.2245617,4000
810656851,-0.19353198,0.9176968,1.358806,4029,0,-7.92855,1.2713836,-11.559949,4029
810660828,0.57734734,-0.6406654,2.1273348,3977,0,-4.666322,-2.372447,-22.1455,3977
810664822,-0.5406943,0.31531724,1.5159315,3994,0,6.1334023,-5.232249,-0.98775995,3994
810668822,-0.80645233,-0.25164947,1.7870991,4000,0,2.4440331,8.245475,1.2523774,4000
810672828,1.262087,0.012286047,1.707908,4006,0,-5.001521,5.0301085,-26.387363,4006
810676822,-1.0536005,-0.5150664,1.4294249,3994,0,-4.1126733,-13.295375,-6.492434,3994
810680822,-0.4565416,0.72048247,1.8282468,4000,0,4.9177003,-4.052195,0.96882945,4000
810684847,0.47310236,-0.39857066,1.8243113,4025,0,2.5015736,13.537223,-21.043856,4025
810688822,-0.2350669,-0.16208394,1.5196074,3975,0,-5.359182,2.9543173,-12.79481,3975
810692822,-0.20561333,0.14882438,1.4561667,4000,0,-0.507976,-15.614568,10.2502985,4000
810696822,-0.5351115,0.4373909,2.1940734,4000,0,6.5104,2.0806859,-28.318443,4000
810700822,-0.4616937,-0.7564442,1.6396629,4000,0,-3.4981728,15.050179,-9.601724,4000
810704841,0.7914697,0.035268135,1.2904556,4019,0,-5.4289947,-0.09970822,6.072567,4019
810708822,-0.4317388,1.0715705,2.1594572,3981,0,4.9500628,-7.4038715,-18.742863,3981
810712828,-0.7563831,-0.810923,1.7536077,4006,0,5.0119066,-4.544179,-22.687386,4006
810716822,0.25458774,-0.15508327,1.1579666,3994,0,-9.764191,7.303023,8.174508,3994
810720822,-0.06409051,0.9599899,2.3546016,4000,0,1.329572,7.373867,-9.159477,4000
810724837,-0.4117927,0.020290792,1.9099326,4015,0,7.478602,-8.8610325,-23.194376,4015
810728822,0.1386872,-1.1051557,0.98304796,3985,0,-2.219783,-4.8504972,-1.1181729,3985
810732828,-0.5802038,1.1979055,1.9903486,4006,0,-7.930195,9.541222,-9.934016,4006
810736822,0.10047672,0.25599995,2.467668,3994,0,3.2174194,2.1626267,-17.01345,3994
810740822,0.10278778,-0.74282223,1.3913372,4000,0,9.762853,-8.762811,0.052041866,4000
810744831,-1.1926168,0.6224318,1.6570566,4009,0,-4.4679055,1.1493131,-8.532027,4009
810748822,0.7193352,0.30468905,2.0167272,3991,0,-8.581428,7.518923,-25.741756,3991
810752828,-0.27473494,-0.40016705,1.7001985,4006,0,5.4482765,-3.2818277,5.163242,4006
810756821,-0.68958443,0.68565434,1.9640721,3993,0,10.991906,1.5604949,-8.643186,3993
810760822,0.77626634,-0.47286808,1.6179403,4001,0,-6.980208,3.9734516,-23.61103,4001
810764868,0.22473949,0.034698114,1.5283706,4046,0,-14.548457,-5.8040833,-11.405883,4046
810768851,-1.5674568,0.8488852,2.3186662,3983,0,7.7271047,-1.8749732,7.7586727,3983
810772821,0.6923957,-0.42810804,2.0516424,3970,0,14.090938,10.43084,-20.2525,3970
810776822,0.15488665,-0.25746384,0.9981852,4001,0,-8.2079,0.23367839,-12.7124405,4001
810780822,-0.4100206,0.65572786,1.5847814,4000,0,-14.469628,-10.641343,-1.3250318,4000
810784871,0.022232061,0.4264866,2.8260403,4049,0,7.82252,2.215534,-21.022083,4049
810788848,-0.45958352,-0.48738554,1.7403226,3977,0,11.169292,10.749494,-3.5301735,3977
810792822,0.5228056,0.14062229,0.98707026,3974,0,-6.132769,-0.7673465,0.733686,3974
810796822,0.17122707,0.71455646,2.424419,4000,0,-3.9781153,-8.450596,-26.88854,4000
810800822,-0.7301852,-0.52223223,1.9375705,4000,0,3.8010998,-1.4596853,-11.21902,4000
810804856,-0.2943436,-0.1564372,1.8299136,4034,0,1.036403,14.036402,8.619337,4034
810808822,1.6366552,1.0394199,2.0885684,3966,0,-1.1831208,2.7939458,-19.612534,3966
810812822,-1.1030806,-0.6478413,1.4776423,4000,0,-1.1307423,-20.512014,-21.818789,4000
810816822,0.14401835,-0.06452208,1.7818761,4000,0,0.6334234,2.2583497,6.0469275,4000
810820821,0.24200545,0.23975672,2.4541087,3999,0,4.380021,17.684431,-10.957844,3999
810824828,0.33263296,0.27998918,1.7804029,4007,0,-2.3604743,-2.2866788,-19.629473,4007
810828822,0.32951778,-0.89486223,1.3660944,3994,0,-3.0713077,-11.800159,-4.4986334,3994
810832822,-0.42370337,0.9124482,2.4433808,4000,0,0.1012412,3.948655,-11.518031,4000
810836822,0.20883426,-0.18131627,1.8251625,4000,0,1.8531593,5.012557,-10.786939,4000
810840822,0.30108318,-0.19713965,1.6412389,4000,0,0.7146561,-3.842239,-3.287449,4000
810844828,-0.29059514,0.6074347,2.1623194,4006,0,0.633067,3.7055936,-20.859085,4006
810848833,0.6777692,-0.6128109,1.7176901,4005,0,-3.5520544,1.5000618,-13.047895,4005
810852847,-0.07162331,0.18563607,1.8729246,4014,0,1.1064206,-2.2201693,10.067087,4014
810856822,0.0025613133,0.8378419,2.3335755,3975,0,8.022479,5.8304,-25.677246,3975
810860822,0.6692535,-1.357408,1.5351677,4000,0,-4.6616545,-2.3126638,-12.568499,4000
810864821,0.055394698,0.3388829,1.5476931,3999,0,-9.002415,-4.907828,2.7183394,3999
810868822,-0.5129379,1.0803373,2.832892,4001,0,6.953234,3.5848956,-12.423881,4001
810872854,0.917005,-1.030014,1.7798709,4032,0,8.374463,5.399439,-23.171268,4032
810876822,0.06381077,-0.38026598,0.97138816,3968,0,-10.117425,-4.4530287,2.685823,3968
810880822,-0.26062205,1.1954526,2.661447,4000,0,-3.366944,-3.336447,-8.852468,4000
810884822,0.39813817,-0.55360764,2.3664467,4000,0,9.459234,2.78101,-22.0037,4000
810888822,-0.121739686,-0.6201171,1.2080396,4000,0,0.57326156,6.9599085,-1.2930871,4000
810892828,0.58458316,0.48224163,1.9819573,4006,0,-7.006611,-1.9025071,-5.5204983,4006
810896822,0.27793625,0.18588486,2.5378125,3994,0,3.2166014,-7.992586,-23.661837,3994
810900822,-0.5129187,-0.9077892,1.5453371,4000,0,3.4989874,4.037535,-0.041853745,4000
810904822,0.22514057,0.174457,2.229177,4000,0,-2.4860387,11.601994,-6.296239,4000
810908822,1.2250988,0.27380574,2.1043148,4000,0,-2.6461127,-5.652523,-16.110584,4000
810912857,-0.8780608,-0.25938353,1.5508193,4035,0,2.30016,-13.427488,-12.5264435,4035
810916829,0.026737738,-0.1217521,2.2906692,3972,0,0.39496702,11.638364,-2.7305484,3972
810920822,0.96596754,-0.18660614,2.0570347,3993,0,-1.1985495,8.047353,-15.575212,3993
810924822,-0.45396203,0.2391206,1.6836373,4000,0,0.19004747,-11.933072,-5.3939657,4000
810928822,-0.16689572,-0.3893198,2.211905,4000,0,5.3806896,-2.5616696,-9.626732,4000
810932825,0.5303924,-0.07682948,2.074436,4003,0,-6.7566614,7.252698,-19.406271,4003
810936857,-0.45559135,-0.2574181,1.8378215,4032,0,-1.8702714,0.90552163,0.9593346,4032
810940822,-0.16137281,0.36275002,2.120842,3965,0,8.633328,-2.5214932,-6.7604747,3965
810944822,0.34468284,-0.62022614,2.0675719,4000,0,-0.7993579,2.2964132,-29.34435,4000
810948822,-0.13350475,-0.3496713,1.5718417,4000,0,-11.499854,0.10250637,-2.2599792,4000
810952861,-0.37620905,0.6541335,2.4516356,4039,0,5.480542,-0.37808892,9.621217,4039
810956848,0.26087743,-0.04404316,2.3694525,3987,0,9.319142,2.157949,-34.98544,3987
810960822,-0.53185904,-1.4300447,1.0778475,3974,0,-6.5809836,-1.4691033,-2.021368,3974
810964822,0.72330964,0.85262054,2.1825054,4000,0,-8.677949,-0.41440678,0.1723711,4000
810968822,-0.7760162,0.20909914,2.8392386,4000,0,7.7547812,-0.5831192,-22.677713,4000
810972822,-0.24600452,-0.85012937,1.6551878,4000,0,7.851912,3.0770247,-9.631741,4000
810976822,0.24956341,-0.3719302,1.4945815,4000,0,-8.888897,0.35555145,5.414154,4000
810980822,-0.06459221,1.26714,2.6450465,4000,0,-3.955118,-3.2027116,-30.41773,4000
810984843,-1.1860435,-1.3863523,2.133362,4021,0,10.494505,-1.4078604,-5.059658,4021
810988822,0.7834795,-0.064208835,1.9317603,3979,0,2.661293,10.667919,7.9073734,3979
810992821,-0.29631546,0.2181106,1.8294545,3999,0,-9.070873,-2.3414946,-29.309265,3999
810996822,-0.0515347,0.06034458,2.329502,4001,0,-6.1372924,-11.179414,-14.461057,4001
811000822,-0.8423941,-0.8174858,2.3620288,4000,0,12.635604,4.9487004,11.79882,4000
811004823,0.13019797,0.6553215,2.1211708,4001,0,3.7395227,11.622867,-21.145012,4001
811008829,0.0022550295,-0.5943373,1.6086919,4006,0,-12.431143,-5.940908,-19.979967,4006
811012821,0.014171813,0.18324476,2.0266745,3992,0,-0.9815299,-11.264364,5.1147466,3992
811016822,-1.4268408,0.031474814,2.621642,4001,0,8.223206,4.222963,-14.559094,4001
811020858,0.31731692,0.1293804,1.7997714,4036,0,-1.8223354,12.201184,-17.845572,4036
811024822,0.4193178,-0.50275606,1.7326733,3964,0,-5.387113,-5.537796,2.8920395,3964
811028828,-1.4725609,0.8058062,2.48163,4006,0,4.2408724,-8.349221,-19.673813,4006
811032822,0.016060973,-0.48699608,2.2083642,3994,0,1.1368792,9.733123,-13.2824,3994
811036822,0.42169225,-0.66005176,1.9723008,4000,0,-2.6437693,7.5742197,3.7420278,4000
811040839,-0.9118485,1.3451295,2.0771105,4017,0,1.9051576,-9.20446,-12.303672,4017
811044822,-0.06253002,-0.69043076,2.2923174,3983,0,3.1241035,-5.935239,-27.729061,3983
811048828,-0.66962653,-0.87594706,1.8482299,4006,0,-5.197512,10.611187,10.082805,4006
811052822,0.029095184,1.4026146,2.4253273,3994,0,-1.0672137,6.669003,-9.555346,3994
811056822,-0.081357405,-0.10285637,2.2866828,4000,0,3.9109292,-13.292259,-25.164053,4000
811060826,-0.5385155,-0.8249786,1.8514479,4004,0,2.0802162,-5.3133264,-5.9782834,4004
811064822,-1.1708517,0.6745618,2.06034,3996,0,-5.223878,14.795316,2.6130323,3996
811068822,1.037324,0.48495114,2.7700315,4000,0,-0.17309554,5.4781437,-23.85366,4000
811072822,-0.5216401,-0.8315891,1.868759,4000,0,5.7858663,-15.14437,-7.7699394,4000
811076822,-1.2323755,0.5125761,1.9697772,4000,0,0.9944694,-2.105412,-0.5913932,4000
811080846,0.43683693,-0.25770485,2.3549206,4024,0,-6.6315575,11.41413,-19.413252,4024
811084822,-0.37134305,0.45897153,2.162091,3976,0,-1.4707378,0.6037608,-10.396805,3976
811088822,-0.33584785,-0.09005825,2.0983446,4000,0,10.198429,-6.983974,0.13717577,4000
811092822,-0.2612091,-0.11904821,2.346475,4000,0,-3.115465,3.5465724,-20.104767,4000
811096822,-0.21412927,-0.03232975,1.9612908,4000,0,-8.645973,3.6263242,-10.433419,4000
811100822,-0.41051623,0.8605629,2.3802981,4000,0,4.781795,-2.5830414,1.2493093,4000
811104834,-0.037120406,-0.6658912,2.2717085,4012,0,7.1836214,2.2779987,-18.728388,4012
811108822,-0.34329653,0.30055237,1.825534,3988,0,-9.084903,-1.3060676,-14.787015,3988
811112822,-0.103909425,0.19307217,2.32969,4000,0,-2.74057,1.0675684,5.422933,4000
811116822,-0.21808742,0.25058055,2.5958018,4000,0,10.744643,2.0229683,-18.861017,4000
811120828,-0.3465884,-0.19841425,1.9159435,4006,0,-0.1776277,-1.2339531,-15.375684,4006
811124836,0.32456815,-0.38400123,1.8577316,4008,0,-11.469106,0.6286771,-1.3923484,4008
811128822,-0.44901326,1.0875175,2.9406428,3986,0,3.6584225,2.501887,-5.186647,3986
811132822,-0.118192784,-0.020908602,2.2899513,4000,0,7.976372,-3.156219,-26.11028,4000
811136822,-0.16372398,-1.0543033,1.5746369,4000,0,-4.501077,0.6479938,6.2014275,4000
811140828,-0.14227098,1.2860008,2.670665,4006,0,-4.2863827,5.385825,-11.047269,4006
811144822,0.092140645,0.29942697,2.5787985,3994,0,3.2061257,-2.7604034,-21.720203,3994
811148822,0.195213,-0.87950194,1.8411005,4000,0,5.7841525,-2.3705027,-2.519776,4000
811152856,-1.1349324,0.56087625,2.155513,4034,0,-4.4600053,2.4229155,0.27126887,4034
811156822,1.0287865,0.6801625,2.5554738,3966,0,-0.9745107,2.6588726,-29.10005,3966
