timestamp,baro_alt_meter,baro_temp_celcius,baro_pressure_pa,rho
723820409,158.21681,45.78,99438.99,1.1814997
723830530,158.55502,45.78,99435,1.1814523
723841527,158.80869,45.78,99432,1.1814166
723862607,158.47047,45.77,99436,1.1814642
723873436,158.55502,45.77,99435,1.1814523
723884358,158.38593,45.77,99437,1.181476
723905211,158.38593,45.78,99437,1.181476
723916275,158.80869,45.78,99432,1.1814166
723926569,158.89325,45.78,99431,1.1814047
723948441,158.80869,45.77,99432,1.1814166
723960662,158.72414,45.77,99432.99,1.1814284
723972248,158.72414,45.77,99432.99,1.1814284
723993436,158.63959,45.77,99434,1.1814404
724004441,159.31601,45.77,99425.99,1.1813452
724014856,158.63959,45.77,99434,1.1814404
724036400,158.89325,45.78,99431,1.1814047
724046528,159.23146,45.78,99426.99,1.1813571
724057446,158.38593,45.78,99437,1.181476
724078507,158.21681,45.78,99438.99,1.1814997
724089488,159.06235,45.78,99429,1.181381
724100334,158.63959,45.78,99434,1.1814404
724121141,158.55502,45.78,99435,1.1814523
724132335,159.06235,45.78,99429,1.181381
724142533,158.38593,45.78,99437,1.181476
724164306,159.14691,45.77,99428,1.1813691
724174512,158.72414,45.77,99432.99,1.1814284
724185436,158.13225,45.77,99440,1.1815116
724206832,158.89325,45.78,99431,1.1814047
724218146,158.9778,45.78,99430,1.1813929
724228372,158.9778,45.78,99430,1.1813929
724249453,158.21681,45.78,99438.99,1.1814997
724260305,158.38593,45.78,99437,1.181476
724270576,158.38593,45.78,99437,1.181476
724292382,158.30136,45.78,99438,1.1814879
724302883,158.13225,45.78,99440,1.1815116
724313147,158.80869,45.78,99432,1.1814166
724334582,158.47047,45.78,99436,1.1814642
724344760,158.80869,45.78,99432,1.1814166
724356348,158.38593,45.78,99437,1.181476
724377489,158.13225,45.77,99440,1.1815116
724388376,159.14691,45.77,99428,1.1813691
724398956,158.89325,45.77,99431,1.1814047
724420371,158.89325,45.78,99431,1.1814047
724430575,158.38593,45.78,99437,1.181476
724440771,158.47047,45.78,99436,1.1814642
724462552,158.38593,45.78,99437,1.181476
724472957,158.89325,45.78,99431,1.1814047
724482553,158.89325,45.78,99431,1.1814047
724504944,158.38593,45.78,99437,1.181476
724516281,158.55502,45.78,99435,1.1814523
724526581,158.55502,45.78,99435,1.1814523
724548435,158.89325,45.78,99431,1.1814047
724558568,158.80869,45.78,99432,1.1814166
724569435,158.47047,45.78,99436,1.1814642
724590870,158.0477,45.78,99441,1.1815236
724601230,158.47047,45.78,99436,1.1814642
724612351,158.9778,45.78,99430,1.1813929
724632536,158.80869,45.78,99432,1.1814166
724644247,158.80869,45.78,99432,1.1814166
724654588,158.9778,45.78,99430,1.1813929
724676294,158.38593,45.78,99437,1.181476
724686866,158.80869,45.78,99432,1.1814166
724697043,158.80869,45.78,99432,1.1814166
724718545,159.23146,45.78,99426.99,1.1813571
724729436,159.23146,45.78,99426.99,1.1813571
724740439,159.06235,45.78,99429,1.181381
724764297,158.0477,45.78,99441,1.1815236
724774537,158.9778,45.78,99430,1.1813929
724785436,158.47047,45.78,99436,1.1814642
724806886,159.06235,45.789997,99429,1.181381
724817168,158.13225,45.789997,99440,1.1815116
724828452,158.63959,45.789997,99434,1.1814404
724849436,157.87859,45.78,99443,1.1815473
724860439,158.13225,45.78,99440,1.1815116
724872706,158.38593,45.78,99437,1.181476
724894556,159.31601,45.78,99425.99,1.1813452
724905438,158.13225,45.78,99440,1.1815116
724916329,158.38593,45.78,99437,1.181476
724937270,158.80869,45.78,99432,1.1814166
724948327,158.80869,45.78,99432,1.1814166
724958550,158.72414,45.78,99432.99,1.1814284
724980233,159.06235,45.78,99429,1.181381
724990570,158.80869,45.78,99432,1.1814166
725001436,159.48512,45.78,99424,1.1813216
725022901,158.38593,45.78,99437,1.181476
725033338,158.38593,45.78,99437,1.181476
725044308,159.40057,45.78,99425,1.1813334
725064484,159.48512,45.789997,99424,1.1813216
725076312,158.47047,45.789997,99436,1.1814642
725085436,159.56967,45.789997,99423,1.1813097
725108335,158.89325,45.78,99431,1.1814047
725118878,159.31601,45.78,99425.99,1.1813452
725129171,159.23146,45.78,99426.99,1.1813571
725150510,158.13225,45.78,99440,1.1815116
725160760,159.14691,45.78,99428,1.1813691
725172312,159.14691,45.78,99428,1.1813691
725192783,158.47047,45.78,99436,1.1814642
725202530,159.40057,45.78,99425,1.1813334
725213436,159.40057,45.78,99425,1.1813334
725237448,158.72414,45.789997,99432.99,1.1814284
725249232,158.38593,45.789997,99437,1.181476
725260336,158.9778,45.789997,99430,1.1813929
725280528,159.48512,45.78,99424,1.1813216
725292339,159.31601,45.78,99425.99,1.1813452
725302507,158.80869,45.78,99432,1.1814166
725324301,158.80869,45.789997,99432,1.1814166
725334905,158.80869,45.789997,99432,1.1814166
725345211,159.06235,45.789997,99429,1.181381
725366541,159.06235,45.789997,99429,1.181381
725376627,159.14691,45.789997,99428,1.1813691
725388360,159.06235,45.789997,99429,1.181381
725409436,158.30136,45.789997,99438,1.1814879
725420300,158.80869,45.789997,99432,1.1814166
725430855,159.14691,45.789997,99428,1.1813691
725452316,158.9778,45.789997,99430,1.1813929
725462567,158.55502,45.789997,99435,1.1814523
725473488,159.31601,45.789997,99425.99,1.1813452
725494632,159.48512,45.789997,99424,1.1813216
725505455,159.31601,45.789997,99425.99,1.1813452
725516436,159.23146,45.789997,99426.99,1.1813571
725537848,159.23146,45.789997,99426.99,1.1813571
725548462,159.9079,45.789997,99419,1.1812621
725558580,159.31601,45.789997,99425.99,1.1813452
725580324,158.80869,45.789997,99432,1.1814166
725590541,159.48512,45.789997,99424,1.1813216
725600928,159.31601,45.789997,99425.99,1.1813452
725621506,159.23146,45.78,99426.99,1.1813571
725633236,159.48512,45.78,99424,1.1813216
725644297,159.73878,45.78,99421,1.181286
725665488,159.06235,45.789997,99429,1.181381
725676436,158.80869,45.789997,99432,1.1814166
725686539,158.9778,45.789997,99430,1.1813929
725708441,158.63959,45.789997,99434,1.1814404
725718875,158.9778,45.789997,99430,1.1813929
725729203,159.06235,45.789997,99429,1.181381
725750581,159.14691,45.789997,99428,1.1813691
725761439,158.63959,45.789997,99434,1.1814404
725772528,158.63959,45.789997,99434,1.1814404
725793468,159.56967,45.789997,99423,1.1813097
725804443,158.47047,45.789997,99436,1.1814642
725814924,158.89325,45.789997,99431,1.1814047
725837128,159.40057,45.789997,99425,1.1813334
725847436,158.89325,45.789997,99431,1.1814047
725858631,158.55502,45.789997,99435,1.1814523
725880435,158.72414,45.789997,99432.99,1.1814284
725890685,158.72414,45.789997,99432.99,1.1814284
725901889,159.14691,45.789997,99428,1.1813691
725923436,158.72414,45.789997,99432.99,1.1814284
