timestamp,timestamp_last_signal,channel_count,rssi,rc_lost_frame_count,rc_total_frame_count,rc_ppm_frame_length,values[0],values[1],values[2],values[3],values[4],values[5],values[6],values[7],values[8],values[9],values[10],values[11],values[12],values[13],values[14],values[15],values[16],values[17],rc_failsafe,rc_lost,input_source
720564746,720564746,18,255,0,0,0,1495,1513,1177,1509,1233,1640,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
720584940,720584940,18,255,0,0,0,1497,1513,1178,1509,1233,1640,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
720609046,720609046,18,255,0,0,0,1497,1513,1180,1509,1233,1640,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
720632972,720632972,18,255,0,0,0,1497,1513,1182,1509,1233,1640,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
720656792,720656792,18,255,0,0,0,1497,1513,1188,1509,1233,1640,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
720680969,720680969,18,255,0,0,0,1495,1513,1193,1509,1233,1640,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
720704967,720704967,18,255,0,0,0,1495,1513,1198,1509,1233,1640,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
720728943,720728943,18,255,0,0,0,1495,1513,1207,1509,1233,1640,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
720752951,720752951,18,255,0,0,0,1495,1513,1211,1509,1233,1640,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
720776725,720776725,18,255,0,0,0,1495,1513,1213,1509,1233,1640,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
720797056,720797056,18,255,0,0,0,1493,1513,1217,1509,1233,1640,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
720820724,720820724,18,255,0,0,0,1492,1513,1217,1509,1233,1640,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
720844725,720844725,18,255,0,0,0,1492,1513,1217,1509,1233,1640,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
720869110,720869110,18,255,0,0,0,1490,1513,1220,1509,1233,1640,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
720893017,720893017,18,255,0,0,0,1488,1513,1225,1509,1233,1640,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
720916756,720916756,18,255,0,0,0,1488,1513,1228,1509,1233,1640,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
720936764,720936764,18,255,0,0,0,1488,1513,1233,1509,1233,1640,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
720956749,720956749,18,255,0,0,0,1487,1513,1238,1509,1233,1640,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
720980799,720980799,18,255,0,0,0,1485,1513,1243,1509,1233,1640,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
721000976,721000976,18,255,0,0,0,1484,1513,1243,1509,1233,1640,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
721024717,721024717,18,255,0,0,0,1482,1513,1243,1509,1233,1640,1094,1514,1514,1514,1514,1514,1514,1514,1514,1514,998,998,0,0,4
