timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,pos_itow,s_variance_m_s,c_variance_rad,fix_quality,sAcc,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,fix_type,vel_ned_valid,satellites_used
22352582,1553415297599969,298046679,1065394377,250674,224013,0,0.21400002,2.3624673,0,0,1.0660001,1.8800001,0.66999996,1.04,107,34,0.042000003,0.023000002,-0.035,0.07,0.0,0,3,1,18
22556524,1553415297799969,298046680,1065394376,250700,224039,0,0.19800001,2.3624694,0,0,1.059,1.8670001,0.66999996,1.04,107,34,0.016,0.010000001,-0.013,0.018000001,0.0,0,3,1,18
22767100,1553415297999970,298046680,1065394375,250754,224093,0,0.24300002,2.3624725,0,0,1.052,1.8550001,0.66999996,1.04,107,34,0.027,-0.003,0.027,0.048,0.0,0,3,1,18
22956672,1553415298199969,298046680,1065394375,250789,224128,0,0.16100001,2.3624744,0,0,1.0450001,1.8420001,0.66999996,1.04,107,34,0.028,0.022000002,0.017,0.003,0.0,0,3,1,18
23155599,1553415298399969,298046681,1065394375,250825,224164,0,0.224,2.362477,0,0,1.0380001,1.83,0.66999996,1.04,107,35,0.015000001,0.013,-0.008,0.031000001,0.0,0,3,1,18
23357476,1553415298599969,298046681,1065394374,250865,224203,0,0.23,2.3624797,0,0,1.031,1.8190001,0.66999996,1.04,107,35,0.040000003,-0.023000002,-0.033,-0.043,0.0,0,3,1,18
23552487,1553415298799969,298046681,1065394374,250901,224239,0,0.23600002,2.3624823,0,0,1.024,1.807,0.66999996,1.04,107,35,0.026,-0.008,0.024,0.036000002,0.0,0,3,1,18
23759896,1553415298999970,298046682,1065394373,250934,224273,0,0.216,2.362485,0,0,1.018,1.7960001,0.66999996,1.04,107,35,0.042000003,-0.007,-0.041,-0.026,0.0,0,3,1,18
23956309,1553415299199969,298046682,1065394372,250973,224311,0,0.24700001,2.3624876,0,0,1.0120001,1.7850001,0.66999996,1.04,107,35,0.011000001,0.0,0.011000001,0.035,0.0,0,3,1,18
24157556,1553415299399969,298046682,1065394371,251021,224359,0,0.245,2.3624904,0,0,1.006,1.774,0.66999996,1.04,106,33,0.010000001,-0.003,0.010000001,0.069000006,0.0,0,3,1,18
24355827,1553415299599968,298046682,1065394370,251063,224401,0,0.246,2.3624935,0,0,0.9990001,1.764,0.66999996,1.04,106,33,0.013,-0.007,-0.010000001,-0.041,0.0,0,3,1,18
24555567,1553415299799968,298046683,1065394369,251096,224434,0,0.208,2.3624961,0,0,0.994,1.7540001,0.66999996,1.04,106,33,0.047000002,0.044000003,-0.017,0.059000004,0.0,0,3,1,18
24795837,1553415299999969,298046684,1065394368,251143,224481,0,0.23900001,2.3624988,0,0,0.98800004,1.7440001,0.66999996,1.04,106,33,0.007,-0.007,0.0,0.072000004,0.0,0,3,1,18
24949592,1553415300199968,298046683,1065394367,251192,224530,0,0.224,2.3625014,0,0,0.98200005,1.7340001,0.66999996,1.04,106,33,0.024,-0.022000002,0.008,0.042000003,0.0,0,3,1,18
25161636,1553415300399968,298046684,1065394367,251203,224541,0,0.171,2.3625033,0,0,0.97700006,1.7240001,0.66999996,1.04,106,35,0.045,0.024,-0.038000003,-0.006,0.0,0,3,1,18
25355724,1553415300599968,298046685,1065394365,251240,224578,0,0.22000001,2.362506,0,0,0.97200006,1.715,0.66999996,1.04,106,35,0.035,0.034,-0.008,0.055000003,0.0,0,3,1,18
25556596,1553415300799968,298046686,1065394365,251260,224598,0,0.208,2.3625083,0,0,0.96700007,1.7060001,0.66999996,1.04,106,35,0.048,0.047000002,0.009000001,0.047000002,0.0,0,3,1,18
25756550,1553415300999969,298046686,1065394364,251284,224623,0,0.178,2.36251,0,0,0.9620001,1.697,0.66999996,1.04,106,35,0.010000001,-0.007,-0.008,-0.002,0.0,0,3,1,18
25954488,1553415301199968,298046687,1065394364,251328,224666,0,0.23300001,2.3625128,0,0,0.957,1.6890001,0.66999996,1.04,106,35,0.039,0.038000003,0.008,0.074,0.0,0,3,1,18
26150489,1553415301399968,298046687,1065394363,251344,224682,0,0.171,2.3625145,0,0,0.952,1.6800001,0.66999996,1.04,106,35,0.035,0.024,0.025,0.0050000004,0.0,0,3,1,18
26354828,1553415301599968,298046688,1065394364,251356,224695,0,0.23200001,2.3625174,0,0,0.947,1.672,0.66999996,1.04,106,35,0.015000001,-0.015000001,0.0,-0.029000001,0.0,0,3,1,18
26553516,1553415301799968,298046688,1065394364,251382,224720,0,0.22100002,2.3625197,0,0,0.943,1.6650001,0.66999996,1.04,106,35,0.016,-0.015000001,-0.003,-0.018000001,0.0,0,3,1,18
26759259,1553415301999969,298046688,1065394364,251399,224737,0,0.23,2.3625221,0,0,0.93900007,1.6570001,0.66999996,1.04,106,35,0.036000002,0.002,0.036000002,0.029000001,0.0,0,3,1,18
26954479,1553415302199968,298046688,1065394364,251428,224766,0,0.23300001,2.362525,0,0,0.93500006,1.6500001,0.66999996,1.04,106,35,0.018000001,0.018000001,-0.0050000004,0.041,0.0,0,3,1,18
27155668,1553415302399968,298046689,1065394364,251436,224775,0,0.252,2.3625278,0,0,0.93000007,1.6430001,0.66999996,1.04,106,33,0.025,-0.002,-0.025,-0.068,0.0,0,3,1,18
40384828,0,298046460,1065394319,265367,226789,29733599,0.0,0.0,0,0,0.008,0.006,0.79999995,1.37,0,0,0.03,0.02,0.01,0.0,0.0,-40384828,6,1,15
40570226,0,298046460,1065394319,265366,226788,29733799,0.0,0.0,0,0,0.009000001,0.006,0.79999995,1.37,0,0,0.03,0.0,0.0,0.03,0.0,-40570226,6,1,15
